20070426,0,"1,495.27","1,498.02","1,491.17","1,494.25","3,211,800,000"
20070427,0,"1,494.21","1,497.32","1,488.67","1,494.07","2,732,810,000"
20070430,1,"1,494.07","1,497.16","1,482.29","1,482.37","3,093,420,000"
20070501,1,"1,482.37","1,487.27","1,476.70","1,486.30","3,400,350,000"
20070502,1,"1,486.13","1,499.10","1,486.13","1,495.92","3,189,800,000"
20070503,1,"1,495.56","1,503.34","1,495.56","1,502.39","3,007,970,000"
20070504,1,"1,502.35","1,510.34","1,501.80","1,505.62","2,761,930,000"
20070507,0,"1,505.57","1,511.00","1,505.54","1,509.48","2,545,090,000"
20070508,1,"1,509.36","1,509.36","1,500.66","1,507.72","2,795,720,000"
20070509,0,"1,507.32","1,513.80","1,503.77","1,512.58","2,935,550,000"
20070510,1,"1,512.33","1,512.33","1,491.42","1,491.47","3,031,240,000"
20070511,0,"1,491.47","1,506.24","1,491.47","1,505.85","2,720,780,000"
20070514,0,"1,505.76","1,510.90","1,498.34","1,503.15","2,776,130,000"
20070515,1,"1,503.11","1,514.83","1,500.43","1,501.19","3,071,020,000"
20070516,0,"1,500.75","1,514.15","1,500.75","1,514.14","2,915,350,000"
20070517,1,"1,514.01","1,517.14","1,509.29","1,512.75","2,868,640,000"
20070518,1,"1,512.74","1,522.75","1,512.74","1,522.75","2,959,050,000"
20070521,0,"1,522.75","1,529.87","1,522.71","1,525.10","3,465,360,000"
20070522,0,"1,525.10","1,529.24","1,522.05","1,524.12","2,860,500,000"
20070523,0,"1,524.09","1,532.43","1,521.90","1,522.28","3,084,260,000"
20070524,1,"1,522.10","1,529.31","1,505.18","1,507.51","3,365,530,000"
20070525,1,"1,507.50","1,517.41","1,507.50","1,515.73","2,316,250,000"
20070529,1,"1,515.55","1,521.80","1,512.02","1,518.11","2,571,790,000"
20070530,1,"1,517.60","1,530.23","1,510.06","1,530.23","2,980,210,000"
20070531,1,"1,530.19","1,535.56","1,528.26","1,530.62","3,335,530,000"
20070601,1,"1,530.62","1,540.56","1,530.62","1,536.34","2,927,020,000"
20070604,0,"1,536.28","1,540.53","1,532.31","1,539.18","2,738,930,000"
20070605,0,"1,539.12","1,539.12","1,525.62","1,530.95","2,939,450,000"
20070606,0,"1,530.57","1,530.57","1,514.13","1,517.38","2,964,190,000"
20070607,1,"1,517.36","1,517.36","1,490.37","1,490.72","3,538,470,000"
20070608,1,"1,490.71","1,507.76","1,487.41","1,507.67","2,993,460,000"
20070611,0,"1,507.64","1,515.53","1,503.35","1,509.12","2,525,280,000"
20070612,1,"1,509.12","1,511.33","1,492.97","1,493.00","3,056,200,000"
20070613,1,"1,492.65","1,515.70","1,492.65","1,515.67","3,077,930,000"
20070614,1,"1,515.58","1,526.45","1,515.58","1,522.97","2,813,630,000"
20070615,0,"1,522.97","1,538.71","1,522.97","1,532.91","3,406,030,000"
20070618,1,"1,532.90","1,535.44","1,529.31","1,531.05","2,480,240,000"
20070619,0,"1,531.02","1,535.85","1,525.67","1,533.70","2,873,590,000"
20070620,1,"1,533.68","1,537.32","1,512.36","1,512.84","3,286,900,000"
20070621,0,"1,512.50","1,522.90","1,504.75","1,522.19","3,161,110,000"
20070622,0,"1,522.19","1,522.19","1,500.74","1,502.56","4,284,320,000"
20070625,0,"1,502.56","1,514.29","1,492.68","1,497.74","3,287,250,000"
20070626,1,"1,497.68","1,506.12","1,490.54","1,492.89","3,398,530,000"
20070627,0,"1,492.62","1,506.80","1,484.18","1,506.34","3,398,150,000"
20070628,0,"1,506.32","1,514.84","1,503.41","1,505.71","3,006,710,000"
20070629,1,"1,505.70","1,517.53","1,493.61","1,503.35","3,165,410,000"
20070702,1,"1,504.66","1,519.45","1,504.66","1,519.43","2,648,990,000"
20070703,1,"1,519.12","1,526.01","1,519.12","1,524.87","1,560,790,000"
20070705,1,"1,524.86","1,526.57","1,517.72","1,525.40","2,622,950,000"
20070706,1,"1,524.96","1,532.40","1,520.47","1,530.44","2,441,520,000"
20070709,0,"1,530.43","1,534.26","1,527.45","1,531.85","2,715,330,000"
20070710,1,"1,531.85","1,531.85","1,510.01","1,510.12","3,244,280,000"
20070711,1,"1,509.93","1,519.34","1,506.10","1,518.76","3,082,920,000"
20070712,1,"1,518.74","1,547.92","1,518.74","1,547.70","3,489,600,000"
20070713,0,"1,547.68","1,555.10","1,544.85","1,552.50","2,801,120,000"
20070716,0,"1,552.50","1,555.90","1,546.69","1,549.52","2,704,110,000"
20070717,0,"1,549.52","1,555.32","1,547.74","1,549.37","3,007,140,000"
20070718,1,"1,549.20","1,549.20","1,533.67","1,546.17","3,609,220,000"
20070719,0,"1,546.13","1,555.20","1,546.13","1,553.08","3,251,450,000"
20070720,1,"1,553.19","1,553.19","1,529.20","1,534.10","3,745,780,000"
20070723,0,"1,534.06","1,547.23","1,534.06","1,541.57","3,102,700,000"
20070724,1,"1,541.57","1,541.57","1,508.62","1,511.04","4,115,830,000"
20070725,0,"1,511.03","1,524.31","1,503.73","1,518.09","4,283,200,000"
20070726,0,"1,518.09","1,518.09","1,465.30","1,482.66","4,472,550,000"
20070727,1,"1,482.44","1,488.53","1,458.95","1,458.95","4,784,650,000"
20070730,0,"1,458.93","1,477.88","1,454.32","1,473.91","4,128,780,000"
20070731,1,"1,473.90","1,488.30","1,454.25","1,455.27","4,524,520,000"
20070801,1,"1,455.18","1,468.38","1,439.59","1,465.81","5,256,780,000"
20070802,0,"1,465.46","1,476.43","1,460.58","1,472.20","4,368,850,000"
20070803,1,"1,472.18","1,473.23","1,432.80","1,433.06","4,272,110,000"
20070806,1,"1,433.04","1,467.67","1,427.39","1,467.67","5,067,200,000"
20070807,1,"1,467.62","1,488.30","1,455.80","1,476.71","4,909,390,000"
20070808,0,"1,476.22","1,503.89","1,476.22","1,497.49","5,499,560,000"
20070809,1,"1,497.21","1,497.21","1,453.09","1,453.09","5,889,600,000"
20070810,0,"1,453.09","1,462.02","1,429.74","1,453.64","5,345,780,000"
20070813,0,"1,453.42","1,466.29","1,451.54","1,452.92","3,696,280,000"
20070814,0,"1,452.87","1,456.74","1,426.20","1,426.54","3,814,630,000"
20070815,1,"1,426.15","1,440.78","1,404.36","1,406.70","4,290,930,000"
20070816,1,"1,406.64","1,415.97","1,370.60","1,411.27","6,509,300,000"
20070817,0,"1,411.26","1,450.33","1,411.26","1,445.94","3,570,040,000"
20070820,1,"1,445.94","1,451.75","1,430.54","1,445.55","3,321,340,000"
20070821,1,"1,445.55","1,455.32","1,439.76","1,447.12","3,012,150,000"
