20080610,0,"1,358.44"
20080611,1,"1,335.49"
20080612,1,"1,339.87"
20080613,1,"1,360.03"
20080616,0,"1,360.14"
20080617,0,"1,350.93"
20080618,1,"1,337.81"
20080619,0,"1,342.83"
20080620,1,"1,317.93"
20080623,0,"1,318.00"
20080624,1,"1,314.29"
20080625,0,"1,321.97"
20080626,0,"1,283.15"
20080627,1,"1,278.38"
20080630,1,"1,280.00"
20080701,0,"1,284.91"
20080702,1,"1,261.52"
20080703,0,"1,262.90"
20080707,1,"1,252.31"
20080708,0,"1,273.70"
20080709,1,"1,244.69"
20080710,0,"1,253.39"
20080711,0,"1,239.49"
20080714,0,"1,228.30"
20080715,1,"1,214.91"
20080716,1,"1,245.36"
20080717,1,"1,260.32"
20080718,0,"1,260.68"
20080721,1,"1,260.00"
20080722,1,"1,277.00"
20080723,0,"1,282.19"
20080724,1,"1,252.54"
20080725,0,"1,257.76"
20080728,1,"1,234.37"
20080729,1,"1,263.20"
20080730,0,"1,284.26"
20080731,0,"1,267.38"
20080801,0,"1,260.31"
20080804,1,"1,249.01"
20080805,1,"1,284.88"
20080806,0,"1,289.19"
20080807,1,"1,266.07"
20080808,1,"1,296.32"
20080811,0,"1,305.32"
20080812,0,"1,289.59"
20080813,1,"1,285.83"
20080814,1,"1,292.93"
20080815,0,"1,298.20"
20080818,0,"1,278.60"
20080819,1,"1,266.69"
20080820,1,"1,274.54"
20080821,1,"1,277.72"
20080822,0,"1,292.20"
20080825,1,"1,266.84"
20080826,1,"1,271.51"
20080827,1,"1,281.66"
20080828,0,"1,300.68"
20080829,0,"1,282.83"
20080902,0,"1,277.58"
20080903,0,"1,274.98"
20080904,1,"1,236.83"
20080905,1,"1,242.31"
20080908,0,"1,267.79"
20080909,1,"1,224.51"
20080910,1,"1,232.04"
20080911,1,"1,249.05"
20080912,0,"1,251.70"
20080915,1,"1,192.70"
20080916,0,"1,213.60"
20080917,1,"1,156.39"
20080918,1,"1,206.51"
20080919,0,"1,255.08"
20080922,0,"1,207.09"
20080923,0,"1,188.22"
20080924,1,"1,185.87"
20080925,1,"1,209.18"
20080926,0,"1,213.27"
20080929,1,"1,106.42"
20080930,0,"1,166.36"
20081001,0,"1,161.06"
20081002,0,"1,114.28"
20081003,0,"1,099.23"
20081006,0,"1,056.89"
20081007,0,996.23
20081008,0,984.94
20081009,0,909.92
20081010,1,899.22
20081013,0,"1,003.35"
20081014,0,998.01
20081015,1,907.84
20081016,0,946.43
20081017,1,940.55
20081020,0,985.40
20081021,0,955.05
20081022,1,896.78
